12206,35594,83948,40828,11683,0,0,0,57143,0,0,0,0,17710,36985,0,0,0,16848,0,0,8497,0,24616,86606,166813,0,61343,11406,0,3483,795,0,31409,10914,9522,0,0,14414,0,0,15317,0,0,37976,0,0,6593,13823,63766,0,0,24566,72369,40218,100188,10761,0,0,0,0,
60731,0,0,0,0,0,19585,96852,160723,19973,0,0,0,0,35023,0,32814,29549,14505,12744,0,0,0,0,27979,0,1517,0,0,32110,9044,0,0,34055,94561,0,0,0,79322,0,0,66652,21584,43274,0,71581,0,0,113381,0,0,6227,0,0,42864,104300,0,97254,0,0,0,
0,0,0,0,0,0,0,0,38445,0,41158,40619,0,0,0,0,44857,16922,0,97440,74385,27137,0,56778,38436,0,15840,0,0,78517,9401,12612,61199,0,0,0,73602,106046,0,0,0,89234,73299,42334,38793,0,0,86522,142451,85857,41102,0,85720,29187,25272,91001,0,0,0,0,1496,
46371,0,940,0,0,79929,85519,12323,0,80191,44262,57472,31853,0,0,82406,99055,0,0,22159,0,0,18105,41264,0,10487,0,0,101100,0,0,86884,0,0,0,5697,79718,0,0,58440,0,0,0,0,63938,2133,10808,0,0,0,0,24804,45091,0,63282,0,0,0,69565,184859,0,
0,44291,95842,0,0,137088,89063,0,24047,0,0,0,5991,0,0,0,0,0,0,114256,0,0,0,28197,18142,41028,0,0,36426,22512,0,88035,73893,88743,24886,15207,39819,71275,19921,0,0,0,48457,0,66854,0,85172,15400,20728,114107,0,0,34728,70241,185427,0,0,29432,142514,784,4706,
29510,8128,0,0,40454,50669,0,8125,0,0,19603,59088,20437,0,49708,0,0,74819,0,80851,0,0,0,78468,66361,0,11026,0,24861,36744,0,7794,81211,0,0,35775,19561,24310,0,0,0,0,0,52231,25082,28925,0,0,30752,50585,9560,0,0,30047,0,0,27672,0,99392,14067,0,
10683,0,0,80771,0,0,76231,0,0,39774,0,0,9100,43599,64009,0,13722,0,0,25,0,0,0,0,0,0,56931,0,2459,0,0,16235,98790,0,58045,52321,38622,0,0,0,0,64345,8283,34558,27395,1025,33840,83076,94618,0,0,29843,0,0,0,58170,9538,40161,6356,0,0,
2942,7574,0,0,0,16713,27842,50481,0,42894,26267,24635,7134,46464,0,53370,74039,60360,46206,59210,0,58406,0,96324,92074,55059,0,0,0,53707,0,42793,73218,24232,0,15074,63871,78034,16798,19248,61040,28435,72647,58681,92799,26719,0,0,0,0,0,30522,49578,49053,96158,0,10186,84405,10317,19622,42718,
419,22685,130425,12427,0,204212,0,0,4778,58873,91458,0,1895,69378,7734,0,0,109132,11741,0,0,0,0,0,0,34660,63310,43740,0,0,0,16926,0,2839,0,0,2715,0,0,0,6379,51373,0,0,15306,77758,36900,40401,84867,37587,0,31411,0,0,0,0,10230,0,0,0,14182,
62140,6347,0,20940,0,19956,0,0,0,17391,0,0,0,8977,0,0,0,0,0,5897,113625,40185,62521,94499,0,0,56862,0,4552,18768,0,0,35834,28762,102539,24894,0,0,0,0,0,0,40398,0,48283,0,0,0,43458,35158,0,37253,0,0,0,47740,1602,0,146487,0,0,
16941,42903,52085,0,17829,79034,111521,6622,0,0,0,0,0,0,3796,0,32277,117398,671,41418,0,0,35371,38054,0,0,26571,0,0,0,0,20965,107564,51428,0,51397,0,18677,41560,18299,8601,0,35777,0,0,77630,0,45356,0,0,65032,0,0,0,0,39701,0,44600,17703,78885,17950,
2722,25141,0,0,38828,0,0,9987,0,29895,80271,1068,0,57059,0,0,97,12167,5701,52362,21086,0,123004,62226,108155,28927,0,60581,55158,33031,0,0,20907,0,40130,0,33871,40717,22766,47117,45986,0,50576,0,0,0,0,42057,33624,0,0,0,0,40321,77292,2297,6019,35774,52250,44684,0,
49917,17825,0,14448,97583,101982,83431,0,0,0,0,77256,96255,0,0,0,0,4665,0,0,0,0,19352,0,0,0,0,121722,53136,0,72667,45123,141199,0,24973,46953,20276,0,13415,0,0,0,0,0,1332,0,0,0,0,0,0,0,3213,47258,7113,0,52591,0,0,30838,0,
33957,0,0,0,0,84258,0,0,0,43644,0,79849,0,0,0,131602,21653,61688,12391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24514,0,42367,85958,40870,0,0,45846,64886,0,111834,0,0,1532,75131,0,0,42192,40788,10766,0,29305,78398,0,0,0,0,
0,0,0,79139,137454,0,0,0,0,54695,16270,19609,0,0,957,0,0,72939,63789,0,16159,49521,10695,0,15304,92795,3473,0,0,45505,0,28948,79371,0,0,50228,46077,30533,3915,24733,47610,29049,6860,0,12713,0,0,49326,0,0,0,0,0,22614,0,0,77766,98753,3823,58924,0,
39060,0,0,0,32675,40996,87216,0,0,108420,0,7865,0,0,0,0,0,0,0,0,31468,0,0,52612,0,131860,83369,49296,37200,50214,12751,27445,71681,2016,102415,21420,0,10302,19473,29045,0,0,67992,27039,0,0,46065,43293,0,2199,32515,110706,6541,0,0,0,10642,0,0,7799,0,
0,0,82380,80705,108683,0,0,10478,0,55604,0,0,0,96762,15647,0,81599,0,0,100393,14025,61221,36915,0,0,59857,42480,0,0,0,34023,0,0,7977,0,14707,69883,10103,36236,0,0,176310,79601,0,18751,0,0,0,0,0,22472,0,0,0,104967,0,103057,18131,0,87599,214,
19944,0,77002,0,0,98902,16828,44680,12445,44969,0,0,30830,11514,0,0,28856,0,5241,0,0,0,5701,174,45312,57785,0,17352,124237,38506,27131,52972,47869,31174,0,19804,0,29954,46977,298,0,0,0,29120,0,0,0,0,13123,101942,87881,0,48827,101509,0,0,0,0,63513,16124,0,
0,17847,0,0,15916,97648,0,0,0,1768,0,0,117468,1611,32713,38782,0,44629,131140,115746,24331,0,5324,0,24213,9987,0,134420,84478,0,26766,1045,0,0,29962,53387,167085,114260,8920,82870,0,0,30726,20277,0,31436,67054,111694,41792,75231,0,10910,22762,8109,0,93970,0,9100,8643,0,41512,
15996,0,30414,0,80107,0,0,28070,83346,0,0,30873,1698,13878,12290,0,37440,15023,50228,0,0,0,0,34285,0,0,0,6865,4570,0,0,0,0,0,0,40019,16321,0,15170,0,0,0,0,0,33981,2779,0,0,0,0,27271,57225,7785,14179,30386,45239,0,19879,0,0,0,
0,60898,77747,20046,27802,0,0,33542,0,9226,0,0,11938,8655,76340,86201,28041,8765,7444,0,26356,14525,273,0,80822,0,29654,132444,35218,0,37971,94176,0,0,249078,1045,41004,58983,0,0,0,0,31835,0,29732,0,33732,152321,57265,0,72164,70675,11081,0,0,0,35210,12939,19779,0,0,
0,0,0,28492,0,0,0,108403,0,0,78152,0,0,0,50318,0,0,0,0,0,0,17925,0,31180,6977,0,22189,0,0,28569,0,0,0,0,23193,0,57638,6821,3831,86865,76240,48347,0,0,0,3462,24199,146,0,0,0,0,0,0,32331,12160,0,0,68496,0,21380,
42736,36517,48134,116547,1502,0,78509,77384,8260,38849,15903,0,24446,27468,0,119689,3683,0,0,0,50999,116976,30992,4083,24248,26810,61639,0,0,52272,0,50827,111331,95116,0,0,0,0,15489,102803,11368,0,0,73630,1436,59682,0,10527,57297,62730,0,0,0,0,32605,130905,29724,11647,38081,0,1202,
4588,13494,54956,0,0,0,11196,0,0,21334,0,0,0,0,4821,141185,0,17106,0,0,0,20782,0,0,8867,20471,5711,0,56664,42673,3156,45399,0,0,0,6598,135374,47576,35827,0,0,22789,33250,0,11470,48649,8179,0,73985,49217,0,0,0,0,0,0,0,0,0,60801,0,
0,87807,0,0,0,25154,24117,112905,113836,42328,0,13508,60967,116842,58062,0,0,15514,54363,18206,69571,41685,143917,94727,65511,1711,39390,57434,0,15315,6243,0,7708,0,0,38204,37834,0,16261,65384,22818,0,31426,0,0,9486,0,0,63397,2303,0,68446,51619,0,43597,96847,82780,0,23893,0,16810,
101151,6995,0,0,41245,4432,0,0,2351,0,4263,10803,0,0,7527,0,24791,37643,43671,0,0,0,0,0,416,0,18809,0,0,109954,34515,0,4744,16916,0,40648,0,0,0,0,0,19635,22912,0,147385,71055,0,0,48747,66007,38345,0,0,46403,27206,80282,0,0,92132,0,19261,
0,103572,0,0,150799,44590,164196,0,0,0,23766,52177,19383,0,0,83823,0,0,0,8520,43296,23570,55264,18515,43377,0,0,32862,9539,0,0,48073,93882,44929,0,0,0,0,0,0,0,95622,0,0,66133,0,0,16107,31064,2818,34426,0,14331,0,0,0,9123,0,0,0,15111,

31180,0,0,0,5109,0,75739,65545,0,0,105793,0,0,69,21724,58600,33459,0,78040,7296,81101,81553,0,68571,30733,0,57196,0,0,0,55980,0,397,39530,17470,0,18801,0,17483,66946,0,12632,0,30603,1405,0,0,46018,0,22223,0,82504,36377,64231,0,0,0,29958,118301,0,29259,
70325,0,0,12211,7520,0,0,5602,0,70989,54769,0,32967,425,0,0,0,0,20331,0,36404,7784,0,0,3322,0,39635,0,55481,0,118128,0,118718,17715,95081,19399,79701,30789,70445,0,0,0,2962,0,0,0,0,0,7063,36346,89663,0,55959,74373,32757,0,9422,68860,857,13233,52056,
0,0,0,0,0,0,0,0,68065,2258,23246,0,0,0,0,63986,32115,80068,32484,0,0,152437,0,0,0,0,3350,0,8431,0,0,24746,45707,54918,19206,44609,35426,88004,0,0,42965,59856,0,9969,0,21576,64332,133786,0,0,20246,0,18730,51653,0,0,18917,0,5851,0,4160,
0,0,61439,72286,0,0,0,0,0,5608,0,0,0,39428,20590,72010,68706,0,23345,23666,47949,2221,49340,0,26472,0,3447,51690,0,0,0,27333,51621,0,119251,0,0,0,0,0,0,45106,0,71134,0,0,93530,21147,0,0,34084,4252,104222,14033,3630,0,40927,23585,35315,0,0,
0,10296,22692,6923,8609,0,0,1625,0,40,0,69880,0,74637,72821,0,27369,121974,0,19041,0,0,0,13403,87466,0,103069,0,0,14008,50672,0,130961,0,48151,40685,10068,16588,0,81144,10950,0,30798,0,0,30566,33625,11997,93097,52913,0,0,0,54466,38155,44386,567,0,0,8812,17341,
70051,0,14399,0,0,10327,0,106856,0,13254,16487,63015,134090,8304,0,0,0,659,0,0,8159,0,55191,0,0,19227,0,11841,57524,9176,0,19086,13149,0,0,35224,0,32234,13263,4917,0,11313,0,5198,49631,0,28934,0,93402,0,0,123672,55824,0,35854,0,82829,35240,44522,0,0,
0,0,0,0,0,39971,77054,0,32100,36398,12731,62203,33636,0,24094,81236,0,2839,35675,0,12811,0,0,0,18419,0,0,97951,0,3162,0,0,0,48816,28524,0,0,83990,5263,0,41495,14857,64691,48233,0,5713,7717,22465,0,0,38425,96128,0,18421,42694,0,0,70142,1273,0,34355,
0,0,0,0,17097,91718,117720,22553,0,95700,108776,0,0,123419,0,6580,44183,0,0,0,0,59624,0,0,0,68982,34524,0,54098,10691,0,0,55601,0,0,0,20432,0,0,7539,60897,26587,0,64656,0,0,0,123141,0,69767,33163,18581,34177,0,22712,8473,0,129256,0,0,0,
0,0,15686,0,0,0,5718,0,0,0,0,31107,28614,61757,0,0,0,0,0,0,0,56983,0,28075,81408,53615,0,13663,64901,0,0,39679,67252,0,3953,0,137983,0,37359,126893,8788,47505,0,0,0,0,69368,14841,27814,0,0,0,89453,27062,55230,0,0,0,0,28453,43044,
0,70706,0,0,0,0,0,48548,0,0,0,0,77646,104919,0,55733,90914,0,0,0,138914,0,48973,0,40213,0,0,11549,123901,30051,116915,63427,42080,30476,5212,9709,0,0,0,2955,56593,0,25616,3444,38071,27921,65238,35881,8575,0,68398,42538,82396,0,0,0,43321,71579,8675,38324,62081,
125362,0,21884,0,0,0,34003,18568,0,69621,0,19704,0,0,9078,34705,20188,47091,43399,82118,47310,27126,0,0,85033,56152,114349,0,0,0,48545,4728,0,0,66919,0,0,0,15867,24299,45264,36463,20053,3950,31111,64698,0,52489,72333,0,33458,33269,62597,0,0,71669,0,0,419,75798,0,
26086,3087,0,0,58099,0,78377,0,0,0,19117,0,328,0,3344,0,3697,0,89993,154784,0,0,2108,50762,0,0,0,34626,78274,0,0,0,0,0,87319,0,61307,0,5446,0,0,0,0,0,0,0,0,20519,21772,9058,0,43071,0,35813,0,107907,0,4498,0,0,0,
0,24694,23914,0,0,0,0,61710,0,0,70277,0,47475,14628,26498,0,85729,0,0,68604,37055,96098,105880,0,0,0,0,0,0,0,17050,0,0,12274,38451,0,59274,30573,2611,0,0,52646,36435,59814,61267,1333,0,0,0,73328,0,0,0,32927,0,20789,0,37992,0,33440,0,
61341,0,57099,0,0,0,0,0,0,100787,0,70124,0,0,0,0,0,0,0,88600,0,0,0,35963,64038,29450,0,0,0,0,0,61031,25560,64390,0,0,0,33942,43608,5004,0,0,0,0,0,57031,0,0,0,0,0,106980,63316,0,0,75686,14643,40646,25108,0,19838,
0,36411,0,0,0,44912,108048,105944,49172,37004,15545,9727,9242,0,1778,0,0,0,16350,0,0,0,49461,5558,0,1,0,0,0,0,14851,57372,0,0,0,46965,23709,37367,0,0,0,19494,106013,0,0,0,61420,0,19510,0,0,0,14223,60281,0,24497,0,0,0,0,0,
41221,3691,4422,36134,0,0,12660,41571,93578,0,0,0,107246,0,0,56214,41018,0,10360,54169,19062,68433,55903,0,0,46253,27934,64320,61284,0,4144,0,0,110862,0,367,0,0,98414,22043,124855,10002,84147,0,20410,0,98630,25154,0,20318,66866,0,13190,51745,10070,0,16828,82328,0,32095,2718,
27999,0,31655,64499,5916,9700,0,40650,0,0,44913,0,35197,23439,0,33843,0,0,36305,62919,0,0,0,0,0,0,116346,36421,25311,0,0,64833,0,0,27451,0,22030,0,0,0,72541,0,0,59095,27695,0,0,6591,0,0,0,0,0,0,0,0,59080,0,0,0,0,
0,11807,102846,0,0,0,0,0,0,68747,0,8347,0,68182,113544,0,31187,45659,66560,56262,0,37537,26063,0,0,41958,175110,36542,0,14319,0,53556,0,0,0,0,31180,26869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42456,0,122917,0,0,0,30007,97650,89277,
0,45596,37280,0,83282,0,0,0,97938,118131,42834,0,75710,33137,0,91718,93176,40282,0,17960,69500,0,29952,0,0,13228,0,122076,0,44859,0,0,0,6749,0,31987,0,0,0,72974,23169,73283,14791,0,0,0,0,0,5042,47578,94661,116737,0,0,0,13989,26942,36347,0,0,0,
0,0,20278,0,120261,59790,65533,0,0,0,0,0,34447,82038,0,0,7807,9455,0,17397,0,0,1168,0,30415,0,0,8498,14384,0,22227,0,22493,42763,0,123435,15382,47703,0,0,71820,65455,0,0,0,103389,87000,32834,0,0,40510,37337,0,40206,529,112166,19360,0,5754,8373,44938,
0,0,0,0,0,23090,0,9547,57129,24650,51518,95955,0,0,0,0,0,19212,54274,79074,20002,0,0,0,0,0,30214,0,71707,36818,10528,0,85845,0,13203,0,107314,66078,0,0,0,100117,4263,2424,28925,0,0,191816,100991,0,0,1792,56920,29928,85776,100731,0,13124,27293,40064,82596,
0,18721,0,0,11727,0,0,0,0,0,0,60553,42186,0,0,5898,42689,0,30931,0,0,0,0,0,0,0,0,19752,28914,33569,25305,0,54814,0,94995,60055,35642,0,0,20926,0,0,55730,2217,0,0,7278,0,4929,0,9491,96103,72844,0,0,98562,86206,17817,13356,0,0,
0,27730,0,13135,0,106162,71397,0,60343,0,0,0,22317,110597,0,58667,29085,6618,0,26703,0,0,0,11146,69497,48621,0,0,0,0,0,45420,60170,39398,72133,35971,30815,56236,0,0,31226,4714,0,0,19508,0,36046,17669,0,0,66995,40154,0,0,0,0,49285,0,26640,0,0,
83411,0,0,26601,77193,73039,79512,16915,121126,0,0,0,14961,0,0,35461,0,0,56291,0,9418,94513,13179,78035,0,75030,0,95135,0,41098,3900,34575,2726,0,0,0,24242,0,11444,0,49739,12630,12040,0,0,74063,0,0,0,47018,0,0,17151,23695,85305,20068,0,0,0,85666,41350,
0,0,0,114771,61299,91059,44692,18833,0,0,0,0,97056,26972,43554,0,139678,36763,65183,104411,48049,34168,0,53082,0,27187,0,0,0,16098,0,0,0,0,26133,7178,22774,0,100972,0,3055,26548,0,0,22518,0,0,0,72787,59320,0,41633,123201,0,0,0,0,0,22993,5479,0,
0,0,4158,0,0,6007,0,0,0,42217,33486,145228,149959,0,8662,88530,36789,14681,18706,0,0,0,0,42188,40024,22332,0,0,10321,0,0,0,0,0,0,0,19047,3618,8654,0,0,90676,0,0,14601,0,0,22663,0,0,45082,36732,0,64729,0,0,53074,0,22396,101533,0,
0,15540,0,0,0,0,0,0,0,6172,3470,0,0,74308,11733,0,8033,642,34103,5006,0,96973,0,20702,8793,0,0,54312,0,0,0,0,55347,71840,13624,0,0,0,0,29414,366,66320,62751,0,0,0,26705,0,0,31405,63359,77660,0,0,28268,0,0,0,0,53063,0,
26227,125936,0,24684,0,0,103519,0,0,27202,20883,0,47216,0,0,5153,13151,0,0,0,0,0,60874,26943,47154,10552,98793,0,0,0,0,0,55949,0,74144,1078,42235,122347,0,0,76308,0,0,81059,45003,0,0,0,0,0,0,7657,0,79541,25302,22560,0,159738,61715,0,62336,
73752,0,13465,82601,49543,39742,0,0,56212,0,0,0,41702,115511,100525,0,0,0,0,0,0,41149,0,0,0,0,0,75137,0,16022,7641,0,11460,13590,36504,14087,0,0,0,54409,64953,20927,0,0,0,0,17853,26963,0,0,0,0,105741,0,0,19681,0,128409,0,4507,135543,
0,0,14829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21279,0,29476,69108,25304,0,13842,51330,12930,0,0,0,105901,0,0,12090,98152,18916,80423,0,0,29202,7356,0,47895,0,0,56420,97299,29711,0,15849,33834,820,4353,17897,0,26006,30629,0,0,37548,36288,0,
